Datetime,UnixTime,Pressure,FlowF,Total
06-01-2024 2:45,1704483900,1.61,4.4,860758
06-01-2024 3:00,1704484800,1.61,5.2,860759.3
06-01-2024 3:15,1704485700,1.6,4.8,860760.5
06-01-2024 3:30,1704486600,1.6,5.6,860761.9
06-01-2024 3:45,1704487500,1.61,5.2,860763.2
06-01-2024 4:00,1704488400,1.6,5.6,860764.6
06-01-2024 4:15,1704489300,1.56,6.4,860766.2
06-01-2024 4:30,1704490200,1.57,10.4,860768.8
06-01-2024 4:45,1704491100,1.59,9.6,860771.2
06-01-2024 5:00,1704492000,1.61,10.4,860773.8
06-01-2024 5:15,1704492900,2.07,15.2,860777.6
06-01-2024 5:30,1704493800,2.1,17.6,860782
06-01-2024 5:45,1704494700,2.05,18,860786.5
06-01-2024 6:00,1704495600,2.1,20,860791.5
06-01-2024 6:15,1704496500,2.02,24.4,860797.6
06-01-2024 6:30,1704497400,1.94,31.2,860805.4
06-01-2024 6:45,1704498300,1.86,32.8,860813.6
06-01-2024 7:00,1704499200,2.01,30.4,860821.2
06-01-2024 7:15,1704500100,2.01,34.4,860829.8
06-01-2024 7:30,1704501000,2.02,30.8,860837.5
06-01-2024 7:45,1704501900,1.97,28.8,860844.7
06-01-2024 8:00,1704502800,1.84,34.4,860853.3
06-01-2024 8:15,1704503700,1.91,32.8,860861.5
06-01-2024 8:30,1704504600,1.89,29.2,860868.8
06-01-2024 8:45,1704505500,2,28,860875.8
06-01-2024 9:00,1704506400,1.93,30.4,860883.4
06-01-2024 9:15,1704507300,1.93,29.2,860890.7
06-01-2024 9:30,1704508200,1.98,28,860897.7
06-01-2024 9:45,1704509100,1.99,28.8,860904.9
06-01-2024 10:00,1704510000,1.98,29.6,860912.3
06-01-2024 10:15,1704510900,1.95,28.4,860919.4
06-01-2024 10:30,1704511800,2.05,27.6,860926.3
06-01-2024 10:45,1704512700,2.02,24.8,860932.5
06-01-2024 11:00,1704513600,1.96,24.4,860938.6
06-01-2024 11:15,1704514500,1.96,28.4,860945.7
06-01-2024 11:30,1704515400,1.95,31.2,860953.5
06-01-2024 11:45,1704516300,1.99,29.6,860960.9
06-01-2024 12:00,1704517200,2.03,28,860967.9
06-01-2024 12:15,1704518100,1.98,25.2,860974.2
06-01-2024 12:30,1704519000,2.05,25.6,860980.6
06-01-2024 12:45,1704519900,2.06,23.2,860986.4
06-01-2024 13:00,1704520800,2.1,21.6,860991.8
06-01-2024 13:15,1704521700,2.05,24.4,860997.9
06-01-2024 13:30,1704522600,2.04,24.4,861004
06-01-2024 13:45,1704523500,1.98,26,861010.5
06-01-2024 14:00,1704524400,2.05,24,861016.5
06-01-2024 14:15,1704525300,1.96,26.8,861023.2
06-01-2024 14:30,1704526200,1.99,26.4,861029.8
06-01-2024 14:45,1704527100,2.04,28,861036.8
06-01-2024 15:00,1704528000,1.97,24.8,861043
06-01-2024 15:15,1704528900,1.99,30.4,861050.6
06-01-2024 15:30,1704529800,1.95,32.4,861058.7
06-01-2024 15:45,1704530700,1.91,28.8,861065.9
06-01-2024 16:00,1704531600,2,28,861072.9
06-01-2024 16:15,1704532500,1.97,30,861080.4
06-01-2024 16:30,1704533400,1.88,34,861088.9
06-01-2024 16:45,1704534300,1.91,34,861097.4
06-01-2024 17:00,1704535200,1.96,39.2,861107.2
06-01-2024 17:15,1704536100,2,32.8,861115.4
06-01-2024 17:30,1704537000,1.98,35.6,861124.3
06-01-2024 17:45,1704537900,1.99,36.8,861133.5
06-01-2024 18:00,1704538800,1.91,35.6,861142.4
06-01-2024 18:15,1704539700,2.01,34,861150.9
06-01-2024 18:30,1704540600,1.95,32.4,861159
06-01-2024 18:45,1704541500,1.94,29.2,861166.3
06-01-2024 19:00,1704542400,1.99,30.4,861173.9
06-01-2024 19:15,1704543300,2.03,31.2,861181.7
06-01-2024 19:30,1704544200,2.06,28.8,861188.9
06-01-2024 19:45,1704545100,2.02,26.8,861195.6
06-01-2024 20:00,1704546000,2.01,26.8,861202.3
06-01-2024 20:15,1704546900,2.05,26,861208.8
06-01-2024 20:30,1704547800,2.04,21.2,861214.1
06-01-2024 20:45,1704548700,2.05,20,861219.1
06-01-2024 21:00,1704549600,1.44,15.6,861223
06-01-2024 21:15,1704550500,1.47,16,861227
06-01-2024 21:30,1704551400,1.42,15.6,861230.9
06-01-2024 21:45,1704552300,1.5,14.4,861234.5
06-01-2024 22:00,1704553200,1.46,12.8,861237.7
06-01-2024 22:15,1704554100,1.51,13.2,861241
06-01-2024 22:30,1704555000,1.52,13.6,861244.4
06-01-2024 22:45,1704555900,1.53,11.2,861247.2
06-01-2024 23:00,1704556800,1.56,10.4,861249.8
06-01-2024 23:15,1704557700,1.55,9.2,861252.1
06-01-2024 23:30,1704558600,1.55,8.4,861254.2
06-01-2024 23:45,1704559500,1.57,6.4,861255.8
07-01-2024 0:00,1704560400,1.55,6,861257.3
07-01-2024 0:15,1704561300,1.56,6.8,861259
07-01-2024 0:30,1704562200,1.58,5.6,861260.4
07-01-2024 0:45,1704563100,1.57,4.8,861261.6
07-01-2024 1:00,1704564000,1.57,6,861263.1
07-01-2024 1:15,1704564900,1.58,5.6,861264.5
07-01-2024 1:30,1704565800,1.58,4.8,861265.7
07-01-2024 1:45,1704566700,1.58,5.6,861267.1
07-01-2024 2:00,1704567600,1.59,5.2,861268.4
07-01-2024 2:15,1704568500,1.55,5.2,861269.7
07-01-2024 2:30,1704569400,1.57,6.4,861271.3
07-01-2024 2:45,1704570300,1.59,4.8,861272.5
07-01-2024 3:00,1704571200,1.58,5.2,861273.8
07-01-2024 3:15,1704572100,1.57,5.2,861275.1
07-01-2024 3:30,1704573000,1.59,6,861276.6
07-01-2024 3:45,1704573900,1.58,6,861278.1
07-01-2024 4:00,1704574800,1.59,6.4,861279.7
07-01-2024 4:15,1704575700,1.58,6.4,861281.3
07-01-2024 4:30,1704576600,1.61,8,861283.3
07-01-2024 4:45,1704577500,1.55,9.2,861285.6
07-01-2024 5:00,1704578400,2.09,16.8,861289.8
07-01-2024 5:15,1704579300,2.05,16.8,861294
07-01-2024 5:30,1704580200,2.07,17.2,861298.3
07-01-2024 5:45,1704581100,2.11,17.2,861302.6
07-01-2024 6:00,1704582000,2.06,20,861307.6
07-01-2024 6:15,1704582900,2.07,21.2,861312.9
07-01-2024 6:30,1704583800,2.12,23.2,861318.7
07-01-2024 6:45,1704584700,2.08,25.2,861325
07-01-2024 7:00,1704585600,1.93,29.2,861332.3
07-01-2024 7:15,1704586500,2.01,32.4,861340.4
07-01-2024 7:30,1704587400,2.04,35.2,861349.2
07-01-2024 7:45,1704588300,1.98,36,861358.2
07-01-2024 8:00,1704589200,1.95,34.8,861366.9
07-01-2024 8:15,1704590100,1.96,35.6,861375.8
07-01-2024 8:30,1704591000,2.01,34.4,861384.4
07-01-2024 8:45,1704591900,1.87,33.6,861392.8
07-01-2024 9:00,1704592800,1.93,33.2,861401.1
07-01-2024 9:15,1704593700,2.02,29.6,861408.5
07-01-2024 9:30,1704594600,2.02,28.8,861415.7
07-01-2024 9:45,1704595500,1.99,31.6,861423.6
07-01-2024 10:00,1704596400,2.02,35.2,861432.4
07-01-2024 10:15,1704597300,2.03,33.6,861440.8
07-01-2024 10:30,1704598200,1.91,33.2,861449.1
07-01-2024 10:45,1704599100,1.95,31.6,861457
07-01-2024 11:00,1704600000,1.95,36,861466
07-01-2024 11:15,1704600900,1.91,33.2,861474.3
07-01-2024 11:30,1704601800,2.04,30,861481.8
07-01-2024 11:45,1704602700,1.98,28.4,861488.9
07-01-2024 12:00,1704603600,2.01,28,861495.9
07-01-2024 12:15,1704604500,2.01,28.8,861503.1
07-01-2024 12:30,1704605400,2.07,29.2,861510.4
07-01-2024 12:45,1704606300,2.04,25.2,861516.7
07-01-2024 13:00,1704607200,2.1,24,861522.7
07-01-2024 13:15,1704608100,2.08,23.6,861528.6
07-01-2024 13:30,1704609000,2.07,23.2,861534.4
07-01-2024 13:45,1704609900,2.06,24,861540.4
07-01-2024 14:00,1704610800,2.08,22.4,861546
07-01-2024 14:15,1704611700,2.05,24.8,861552.2
07-01-2024 14:30,1704612600,2.04,25.6,861558.6
07-01-2024 14:45,1704613500,1.91,26,861565.1
07-01-2024 15:00,1704614400,1.93,27.2,861571.9
07-01-2024 15:15,1704615300,1.99,30.4,861579.5
07-01-2024 15:30,1704616200,2.02,28.4,861586.6
07-01-2024 15:45,1704617100,2.04,30,861594.1
07-01-2024 16:00,1704618000,2.01,28.4,861601.2
07-01-2024 16:15,1704618900,1.9,30.8,861608.9
07-01-2024 16:30,1704619800,1.98,32.8,861617.1
07-01-2024 16:45,1704620700,1.99,34.8,861625.8
07-01-2024 17:00,1704621600,1.98,35.2,861634.6
07-01-2024 17:15,1704622500,1.92,33.2,861642.9
07-01-2024 17:30,1704623400,1.99,39.2,861652.7
07-01-2024 17:45,1704624300,1.79,42.4,861663.3
07-01-2024 18:00,1704625200,1.97,40.4,861673.4
07-01-2024 18:15,1704626100,1.91,36,861682.4
07-01-2024 18:30,1704627000,1.99,34.8,861691.1
07-01-2024 18:45,1704627900,2.03,32,861699.1
07-01-2024 19:00,1704628800,2.03,33.2,861707.4
07-01-2024 19:15,1704629700,2.02,30.4,861715
07-01-2024 19:30,1704630600,2.07,30,861722.5
07-01-2024 19:45,1704631500,2.09,30,861730
07-01-2024 20:00,1704632400,2.06,26.4,861736.6
07-01-2024 20:15,1704633300,1.99,24,861742.6
07-01-2024 20:30,1704634200,2.04,25.6,861749
07-01-2024 20:45,1704635100,2.05,23.6,861754.9
07-01-2024 21:00,1704636000,2.04,22,861760.4
07-01-2024 21:15,1704636900,1.48,16.4,861764.5
07-01-2024 21:30,1704637800,1.5,12.4,861767.6
07-01-2024 21:45,1704638700,1.51,11.6,861770.5
07-01-2024 22:00,1704639600,1.51,11.6,861773.4
07-01-2024 22:15,1704640500,1.52,9.6,861775.8
07-01-2024 22:30,1704641400,1.53,10.4,861778.4
07-01-2024 22:45,1704642300,1.52,8.8,861780.6
07-01-2024 23:00,1704643200,1.52,7.2,861782.4
07-01-2024 23:15,1704644100,1.53,6.4,861784
07-01-2024 23:30,1704645000,1.51,5.6,861785.4
07-01-2024 23:45,1704645900,1.51,5.6,861786.8
08-01-2024 0:00,1704646800,1.52,7.2,861788.6
08-01-2024 0:15,1704647700,1.5,6.8,861790.3
08-01-2024 0:30,1704648600,1.52,6,861791.8
08-01-2024 0:45,1704649500,1.52,5.6,861793.2
08-01-2024 1:00,1704650400,1.52,5.6,861794.6
08-01-2024 1:15,1704651300,1.54,5.2,861795.9
08-01-2024 1:30,1704652200,1.53,5.2,861797.2
08-01-2024 1:45,1704653100,1.52,4.8,861798.4
08-01-2024 2:00,1704654000,1.52,4.8,861799.6
08-01-2024 2:15,1704654900,1.51,4,861800.6
08-01-2024 2:30,1704655800,1.52,4.8,861801.8
08-01-2024 2:45,1704656700,1.52,4.4,861802.9
08-01-2024 3:00,1704657600,1.52,5.2,861804.2
08-01-2024 3:15,1704658500,1.51,4.4,861805.3
08-01-2024 3:30,1704659400,1.48,5.6,861806.7
08-01-2024 3:45,1704660300,1.53,7.6,861808.6
08-01-2024 4:00,1704661200,1.51,6.4,861810.2
08-01-2024 4:15,1704662100,1.51,6,861811.7
08-01-2024 4:30,1704663000,1.51,7.2,861813.5
08-01-2024 4:45,1704663900,1.51,9.6,861815.9
08-01-2024 5:00,1704664800,2.15,12,861818.9
08-01-2024 5:15,1704665700,2.12,18.8,861823.6
08-01-2024 5:30,1704666600,2.11,18.8,861828.3
08-01-2024 5:45,1704667500,2.09,18.8,861833
08-01-2024 6:00,1704668400,2.08,24.8,861839.2
08-01-2024 6:15,1704669300,1.97,29.2,861846.5
08-01-2024 6:30,1704670200,1.91,33.2,861854.8
08-01-2024 6:45,1704671100,2.03,29.6,861862.2
08-01-2024 7:00,1704672000,2,29.2,861869.5
08-01-2024 7:15,1704672900,1.95,30.8,861877.2
08-01-2024 7:30,1704673800,2.03,30,861884.7
08-01-2024 7:45,1704674700,1.99,28.4,861891.8
08-01-2024 8:00,1704675600,2.09,31.6,861899.7
08-01-2024 8:15,1704676500,2.08,25.2,861906
08-01-2024 8:30,1704677400,1.97,26.8,861912.7
08-01-2024 8:45,1704678300,1.97,28.8,861919.9
08-01-2024 9:00,1704679200,1.95,30,861927.4
08-01-2024 9:15,1704680100,2.05,28.4,861934.5
08-01-2024 9:30,1704681000,1.93,26.8,861941.2
08-01-2024 9:45,1704681900,2,30.8,861948.9
08-01-2024 10:00,1704682800,2.09,28,861955.9
08-01-2024 10:15,1704683700,1.96,29.6,861963.3
08-01-2024 10:30,1704684600,2.04,30,861970.8
08-01-2024 10:45,1704685500,1.91,29.6,861978.2
08-01-2024 11:00,1704686400,1.97,30.4,861985.8
08-01-2024 11:15,1704687300,1.91,27.2,861992.6
08-01-2024 11:30,1704688200,1.96,28.8,861999.8
08-01-2024 11:45,1704689100,1.97,30,862007.3
08-01-2024 12:00,1704690000,2.01,30.4,862014.9
08-01-2024 12:15,1704690900,2.07,28.8,862022.1
08-01-2024 12:30,1704691800,2.04,26.4,862028.7
08-01-2024 12:45,1704692700,2.09,23.6,862034.6
08-01-2024 13:00,1704693600,2.06,19.2,862039.4
08-01-2024 13:15,1704694500,1.98,24.8,862045.6
08-01-2024 13:30,1704695400,2.05,25.6,862052
08-01-2024 13:45,1704696300,1.99,22.8,862057.7
08-01-2024 14:00,1704697200,2.08,23.6,862063.6
08-01-2024 14:15,1704698100,2.08,21.2,862068.9
08-01-2024 14:30,1704699000,1.98,20.4,862074
08-01-2024 14:45,1704699900,2.04,26,862080.5
08-01-2024 15:00,1704700800,1.98,26.8,862087.2
08-01-2024 15:15,1704701700,2.09,22,862092.7
08-01-2024 15:30,1704702600,2.04,24.8,862098.9
08-01-2024 15:45,1704703500,2.11,29.2,862106.2
08-01-2024 16:00,1704704400,2.02,28.4,862113.3
08-01-2024 16:15,1704705300,2.08,32.8,862121.5
08-01-2024 16:30,1704706200,2.04,30.8,862129.2
08-01-2024 16:45,1704707100,1.95,34,862137.7
08-01-2024 17:00,1704708000,2.04,35.2,862146.5
08-01-2024 17:15,1704708900,1.96,36.8,862155.7
08-01-2024 17:30,1704709800,1.89,36,862164.7
08-01-2024 17:45,1704710700,1.95,36.8,862173.9
08-01-2024 18:00,1704711600,1.86,36.4,862183
08-01-2024 18:15,1704712500,1.88,38.8,862192.7
08-01-2024 18:30,1704713400,1.95,37.6,862202.1
08-01-2024 18:45,1704714300,2.01,29.2,862209.4
08-01-2024 19:00,1704715200,2.01,30,862216.9
08-01-2024 19:15,1704716100,1.96,30,862224.4
08-01-2024 19:30,1704717000,2.03,27.6,862231.3
08-01-2024 19:45,1704717900,2.03,28.8,862238.5
08-01-2024 20:00,1704718800,2.03,24.4,862244.6
08-01-2024 20:15,1704719700,2.05,24.8,862250.8
08-01-2024 20:30,1704720600,1.99,24.8,862257
08-01-2024 20:45,1704721500,2.03,22.8,862262.7
08-01-2024 21:00,1704722400,1.53,15.2,862266.5
08-01-2024 21:15,1704723300,1.45,16.8,862270.7
08-01-2024 21:30,1704724200,1.5,14.4,862274.3
08-01-2024 21:45,1704725100,1.57,14.4,862277.9
08-01-2024 22:00,1704726000,1.51,14,862281.4
08-01-2024 22:15,1704726900,1.53,12.4,862284.5
08-01-2024 22:30,1704727800,1.53,10,862287
08-01-2024 22:45,1704728700,1.57,9.6,862289.4
08-01-2024 23:00,1704729600,1.65,8,862291.4
08-01-2024 23:15,1704730500,1.61,7.6,862293.3
08-01-2024 23:30,1704731400,1.53,6,862294.8
08-01-2024 23:45,1704732300,1.52,5.6,862296.2
09-01-2024 0:00,1704733200,1.54,5.6,862297.6
09-01-2024 0:15,1704734100,1.52,5.2,862298.9
09-01-2024 0:30,1704735000,1.53,4.8,862300.1
09-01-2024 0:45,1704735900,1.54,4.8,862301.3
09-01-2024 1:00,1704736800,1.55,5.2,862302.6
09-01-2024 1:15,1704737700,1.55,6.4,862304.2
09-01-2024 1:30,1704738600,1.57,4.4,862305.3
09-01-2024 1:45,1704739500,1.57,4.8,862306.5
09-01-2024 2:00,1704740400,1.54,4.4,862307.6
09-01-2024 2:15,1704741300,1.55,4.4,862308.7
09-01-2024 2:30,1704742200,1.57,4.4,862309.8
09-01-2024 2:45,1704743100,1.7,6,862311.3
09-01-2024 3:00,1704744000,1.64,6,862312.8
09-01-2024 3:15,1704744900,1.65,5.2,862314.1
09-01-2024 3:30,1704745800,1.64,5.6,862315.5
09-01-2024 3:45,1704746700,1.64,6,862317
09-01-2024 4:00,1704747600,1.64,5.2,862318.3
09-01-2024 4:15,1704748500,1.66,6.8,862320
09-01-2024 4:30,1704749400,1.64,7.2,862321.8
09-01-2024 4:45,1704750300,1.63,8,862323.8
09-01-2024 5:00,1704751200,2.09,15.2,862327.6
09-01-2024 5:15,1704752100,2.05,18.4,862332.2
09-01-2024 5:30,1704753000,2.11,16.8,862336.4
09-01-2024 5:45,1704753900,2.07,16.4,862340.5
09-01-2024 6:00,1704754800,2.06,22,862346
09-01-2024 6:15,1704755700,1.93,27.2,862352.8
09-01-2024 6:30,1704756600,1.92,31.6,862360.7
09-01-2024 6:45,1704757500,1.99,32.8,862368.9
09-01-2024 7:00,1704758400,1.98,34.4,862377.5
09-01-2024 7:15,1704759300,1.87,37.6,862386.9
09-01-2024 7:30,1704760200,1.96,34,862395.4
09-01-2024 7:45,1704761100,1.93,33.6,862403.8
09-01-2024 8:00,1704762000,2.08,31.6,862411.7
09-01-2024 8:15,1704762900,1.9,29.6,862419.1
09-01-2024 8:30,1704763800,2,30,862426.6
09-01-2024 8:45,1704764700,2,27.2,862433.4
09-01-2024 9:00,1704765600,1.99,29.6,862440.8
09-01-2024 9:15,1704766500,2.03,28,862447.8
09-01-2024 9:30,1704767400,2.04,26.8,862454.5
09-01-2024 9:45,1704768300,1.88,28,862461.5
09-01-2024 10:00,1704769200,2.07,26.8,862468.2
09-01-2024 10:15,1704770100,2.01,28.4,862475.3
09-01-2024 10:30,1704771000,2.03,29.6,862482.7
09-01-2024 10:45,1704771900,2.03,29.6,862490.1
09-01-2024 11:00,1704772800,2.03,30.4,862497.7
09-01-2024 11:15,1704773700,1.95,27.6,862504.6
09-01-2024 11:30,1704774600,1.97,30,862512.1
09-01-2024 11:45,1704775500,1.95,30,862519.6
09-01-2024 12:00,1704776400,2.07,28,862526.6
09-01-2024 12:15,1704777300,2.07,24.8,862532.8
09-01-2024 12:30,1704778200,2.07,20.8,862538
09-01-2024 12:45,1704779100,2.06,23.6,862543.9
09-01-2024 13:00,1704780000,1.98,23.2,862549.7
09-01-2024 13:15,1704780900,2.09,26,862556.2
09-01-2024 13:30,1704781800,2.07,23.2,862562
09-01-2024 13:45,1704782700,2.11,22.4,862567.6
09-01-2024 14:00,1704783600,2.03,21.6,862573
09-01-2024 14:15,1704784500,2.1,23.6,862578.9
09-01-2024 14:30,1704785400,2.07,22,862584.4
09-01-2024 14:45,1704786300,1.97,24.4,862590.5
09-01-2024 15:00,1704787200,2.06,24,862596.5
09-01-2024 15:15,1704788100,2.08,21.2,862601.8
09-01-2024 15:30,1704789000,2.09,23.2,862607.6
09-01-2024 15:45,1704789900,2.06,27.6,862614.5
09-01-2024 16:00,1704790800,1.99,27.6,862621.4
09-01-2024 16:15,1704791700,2.07,29.2,862628.7
09-01-2024 16:30,1704792600,2.05,26.8,862635.4
09-01-2024 16:45,1704793500,1.91,36.4,862644.5
09-01-2024 17:00,1704794400,1.97,35.6,862653.4
09-01-2024 17:15,1704795300,2,34.8,862662.1
09-01-2024 17:30,1704796200,2.03,32.4,862670.2
09-01-2024 17:45,1704797100,1.98,31.6,862678.1
09-01-2024 18:00,1704798000,1.97,32,862686.1
09-01-2024 18:15,1704798900,1.9,32,862694.1
09-01-2024 18:30,1704799800,2.08,29.6,862701.5
09-01-2024 18:45,1704800700,2.01,30,862709
09-01-2024 19:00,1704801600,2.07,32.4,862717.1
09-01-2024 19:15,1704802500,2.03,28.4,862724.2
09-01-2024 19:30,1704803400,1.88,33.6,862732.6
09-01-2024 19:45,1704804300,1.94,30.4,862740.2
09-01-2024 20:00,1704805200,2,27.2,862747
09-01-2024 20:15,1704806100,2.06,24.8,862753.2
09-01-2024 20:30,1704807000,2,25.2,862759.5
09-01-2024 20:45,1704807900,2.07,24.8,862765.7
09-01-2024 21:00,1704808800,2.04,22.8,862771.4
09-01-2024 21:15,1704809700,2.01,25.2,862777.7
09-01-2024 21:30,1704810600,2.08,22.8,862783.4
09-01-2024 21:45,1704811500,2.1,18.4,862788
09-01-2024 22:00,1704812400,2.08,20,862793
09-01-2024 22:15,1704813300,2.09,15.2,862796.8
09-01-2024 22:30,1704814200,2.1,14.4,862800.4
09-01-2024 22:45,1704815100,2.1,12.4,862803.5
09-01-2024 23:00,1704816000,2.11,12,862806.5
09-01-2024 23:15,1704816900,2.11,11.6,862809.4
09-01-2024 23:30,1704817800,2.12,10.8,862812.1
09-01-2024 23:45,1704818700,2.13,9.2,862814.4
10-01-2024 0:00,1704819600,2.12,8.8,862816.6
10-01-2024 0:15,1704820500,2.13,8.8,862818.8
10-01-2024 0:30,1704821400,2.11,7.6,862820.7
10-01-2024 0:45,1704822300,2.12,8.4,862822.8
10-01-2024 1:00,1704823200,2.13,7.6,862824.7
10-01-2024 1:15,1704824100,2.13,6.8,862826.4
10-01-2024 1:30,1704825000,2.13,7.6,862828.3
10-01-2024 1:45,1704825900,2.12,6.8,862830
10-01-2024 2:00,1704826800,2.12,7.2,862831.8
10-01-2024 2:15,1704827700,2.12,6.8,862833.5
10-01-2024 2:30,1704828600,1.6,6,862835
10-01-2024 2:45,1704829500,1.62,4,862836
10-01-2024 3:00,1704830400,1.64,4.4,862837.1
10-01-2024 3:15,1704831300,1.61,4.8,862838.3
10-01-2024 3:30,1704832200,1.61,5.2,862839.6
10-01-2024 3:45,1704833100,1.59,5.2,862840.9
10-01-2024 4:00,1704834000,1.59,6,862842.4
10-01-2024 4:15,1704834900,1.6,6,862843.9
10-01-2024 4:30,1704835800,1.6,6.4,862845.5
10-01-2024 4:45,1704836700,1.56,7.6,862847.4
10-01-2024 5:00,1704837600,1.58,11.6,862850.3
10-01-2024 5:15,1704838500,2.03,16.4,862854.4
10-01-2024 5:30,1704839400,2.12,16,862858.4
10-01-2024 5:45,1704840300,2.02,19.2,862863.2
10-01-2024 6:00,1704841200,2.03,24.8,862869.4
10-01-2024 6:15,1704842100,1.86,29.6,862876.8
10-01-2024 6:30,1704843000,2.04,33.2,862885.1
10-01-2024 6:45,1704843900,1.97,33.6,862893.5
10-01-2024 7:00,1704844800,1.83,35.2,862902.3
10-01-2024 7:15,1704845700,1.9,36,862911.3
10-01-2024 7:30,1704846600,1.95,34.4,862919.9
10-01-2024 7:45,1704847500,2.01,31.5,862927.8
10-01-2024 8:00,1704848400,1.87,32,862935.8
10-01-2024 8:15,1704849300,1.94,31.6,862943.7
10-01-2024 8:30,1704850200,1.89,31.6,862951.6
10-01-2024 8:45,1704851100,1.79,35.2,862960.4
10-01-2024 9:00,1704852000,1.96,29.2,862967.7
10-01-2024 9:15,1704852900,1.98,29.6,862975.1
10-01-2024 9:30,1704853800,1.96,32,862983.1
10-01-2024 9:45,1704854700,2.03,29.2,862990.4
10-01-2024 10:00,1704855600,2.03,27.2,862997.2
10-01-2024 10:15,1704856500,2.02,26.8,863003.9
10-01-2024 10:30,1704857400,1.83,31.6,863011.8
10-01-2024 10:45,1704858300,1.93,34,863020.3
10-01-2024 11:00,1704859200,2.02,33.2,863028.6
10-01-2024 11:15,1704860100,1.92,28,863035.6
10-01-2024 11:30,1704861000,2.05,29.2,863042.9
10-01-2024 11:45,1704861900,2.08,26,863049.4
10-01-2024 12:00,1704862800,2.09,24.4,863055.5
10-01-2024 12:15,1704863700,2.04,22,863061
10-01-2024 12:30,1704864600,2.08,21.6,863066.4
10-01-2024 12:45,1704865500,2.03,22,863071.9
10-01-2024 13:00,1704866400,2.04,24.8,863078.1
10-01-2024 13:15,1704867300,2.02,22.8,863083.8
10-01-2024 13:30,1704868200,2.03,22.8,863089.5
10-01-2024 13:45,1704869100,1.99,24.4,863095.6
10-01-2024 14:00,1704870000,2.02,25.6,863102
10-01-2024 14:15,1704870900,2.04,27.2,863108.8
10-01-2024 14:30,1704871800,2.01,26,863115.3
10-01-2024 14:45,1704872700,2.01,23.6,863121.2
10-01-2024 15:00,1704873600,2.03,22.4,863126.8
10-01-2024 15:15,1704874500,2.03,24.4,863132.9
10-01-2024 15:30,1704875400,1.95,24.4,863139
10-01-2024 15:45,1704876300,1.98,29.5,863146.4
10-01-2024 16:00,1704877200,2.07,31.6,863154.3
10-01-2024 16:15,1704878100,1.84,30.4,863161.9
10-01-2024 16:30,1704879000,1.99,32.8,863170.1
10-01-2024 16:45,1704879900,1.93,31.2,863177.9
10-01-2024 17:00,1704880800,2.01,32.8,863186.1
10-01-2024 17:15,1704881700,1.97,34.4,863194.7
10-01-2024 17:30,1704882600,1.93,35.2,863203.5
10-01-2024 17:45,1704883500,1.96,34,863212
10-01-2024 18:00,1704884400,1.92,37.2,863221.3
10-01-2024 18:15,1704885300,1.96,36,863230.3
10-01-2024 18:30,1704886200,1.98,34.4,863238.9
10-01-2024 18:45,1704887100,1.9,32.4,863247
10-01-2024 19:00,1704888000,1.92,30.4,863254.6
10-01-2024 19:15,1704888900,1.97,31.6,863262.5
10-01-2024 19:30,1704889800,2.05,28,863269.5
10-01-2024 19:45,1704890700,2.07,26,863276
10-01-2024 20:00,1704891600,2.09,26,863282.5
10-01-2024 20:15,1704892500,1.92,25.6,863288.9
10-01-2024 20:30,1704893400,2.03,27.2,863295.7
10-01-2024 20:45,1704894300,2.05,23.2,863301.5
10-01-2024 21:00,1704895200,1.55,22,863307
10-01-2024 21:15,1704896100,1.61,18.4,863311.6
10-01-2024 21:30,1704897000,1.62,14.8,863315.3
10-01-2024 21:45,1704897900,1.61,13.2,863318.6
10-01-2024 22:00,1704898800,1.64,14.4,863322.2
10-01-2024 22:15,1704899700,1.64,11.6,863325.1
10-01-2024 22:30,1704900600,1.69,10.4,863327.7
10-01-2024 22:45,1704901500,1.7,10.4,863330.3
10-01-2024 23:00,1704902400,1.69,9.2,863332.6
10-01-2024 23:15,1704903300,1.7,7.2,863334.4
10-01-2024 23:30,1704904200,1.68,6.8,863336.1
10-01-2024 23:45,1704905100,1.7,6.8,863337.8
11-01-2024 0:00,1704906000,1.69,6,863339.3
11-01-2024 0:15,1704906900,1.7,6,863340.8
11-01-2024 0:30,1704907800,1.7,5.6,863342.2
11-01-2024 0:45,1704908700,1.71,5.6,863343.6
